jugador,inmigrante,gol,resultado
Steve Marlet,0.0,0.0,GANO
Christian Hgni Jacobsen,1.0,1.0,PERDIO
Emin Imamaliev,1.0,0.0,EMPATO
Stolcers,0.0,0.0,EMPATO
Ruud Van Nistelrooy,0.0,0.0,GANO
Ervin Skela,1.0,1.0,EMPATO
Juan Carlos Valern,1.0,0.0,EMPATO
Devani Marcelo,1.0,0.0,PERDIO
Bent Christensen,0.0,0.0,EMPATO
Cesnauskis Deividas,0.0,1.0,GANO
Ruiz Gonzlez,1.0,1.0,PERDIO
Ross Mccormack,1.0,0.0,PERDIO
Aleksanyan Valeri,1.0,0.0,PERDIO
Arshavin Andrei,1.0,0.0,GANO
Wayne Rooney,0.0,0.0,EMPATO
Okonnelbronin,1.0,0.0,EMPATO
Elvir Bolic,0.0,0.0,EMPATO
Jacek Krzynwek,0.0,0.0,EMPATO
Nihat Kahveci,0.0,1.0,GANO
Lukas Podolski,1.0,0.0,EMPATO
Bergkamp,0.0,0.0,EMPATO
Vitali Bulyga,0.0,0.0,PERDIO
Duncan Ferguson,1.0,0.0,PERDIO
Hughes,1.0,0.0,PERDIO
Stefano Fiore,0.0,0.0,EMPATO
Ciric,1.0,0.0,PERDIO
Fredrik Ljungberg,0.0,0.0,PERDIO
Topuzakov Elin,0.0,0.0,EMPATO
Wyss,0.0,0.0,PERDIO
Stanislav Estk,0.0,0.0,PERDIO
Milosevic,1.0,0.0,EMPATO
Miholaps,0.0,0.0,PERDIO
Tobiasen,0.0,0.0,PERDIO
Zelinski,0.0,0.0,PERDIO
James Mcfadden,1.0,1.0,GANO
Dorinel Munteanu,0.0,0.0,GANO
Goce Toleski,0.0,0.0,EMPATO
Adrian Mutu,0.0,1.0,GANO
Vassilios Lakis,1.0,0.0,GANO
Deividas Cesnauskis,0.0,0.0,EMPATO
Nick Barmby,0.0,0.0,GANO
Rene Mihelic,1.0,0.0,EMPATO
Toms Oravec,0.0,0.0,GANO
Jan Kozak,1.0,0.0,GANO
Dmitri Bulykin,1.0,0.0,GANO
Sneijder Wesley,1.0,0.0,EMPATO
Fomenko,0.0,0.0,PERDIO
Lus Da Cunha Nani,0.0,0.0,GANO
Peter Beardsley,0.0,0.0,PERDIO
David Trezeguet,0.0,0.0,PERDIO
Milivoje Novakovic,1.0,1.0,GANO
Terence Scerri,0.0,0.0,GANO
Vassilis Tsartas,0.0,0.0,GANO
Arnor Smarason,0.0,0.0,PERDIO
Kovac,1.0,0.0,EMPATO
David Trzguet,0.0,1.0,GANO
Mfehr,0.0,0.0,GANO
Erion Bogdani,0.0,0.0,PERDIO
Gheorghe Hagi,0.0,0.0,EMPATO
Hatem Ben Arfa,1.0,1.0,GANO
Tore Andr Flo,0.0,0.0,GANO
Hakan Skr,0.0,0.0,GANO
Vicente Rodriguez,1.0,0.0,EMPATO
Uker,0.0,1.0,GANO
Darren Potter,1.0,0.0,EMPATO
Roberto Mancini,0.0,0.0,PERDIO
Starostyak Mikhail,0.0,0.0,EMPATO
Eirik Bakke,0.0,0.0,EMPATO
Rarsson,,0.0,EMPATO
Kennedy Bakircioglu,0.0,0.0,EMPATO
Loko,0.0,0.0,EMPATO
Snemeth,1.0,0.0,PERDIO
Zoran Jankovic,1.0,0.0,GANO
Marat Izmaylov,0.0,0.0,EMPATO
Olic Ivica,0.0,0.0,GANO
Mikls Fehr,0.0,0.0,PERDIO
Sargsian,1.0,0.0,PERDIO
Owen Michael,0.0,0.0,PERDIO
Gascoigne,0.0,1.0,GANO
Naumoski Ilco,0.0,0.0,EMPATO
Veigar Pll Gunnarsson,0.0,0.0,PERDIO
Magnus Erlingmark,0.0,0.0,GANO
Morten Pedersen,0.0,0.0,PERDIO
Mahlas,0.0,0.0,EMPATO
Paul Lambert,1.0,0.0,PERDIO
Manuel Cardoni,1.0,0.0,PERDIO
Maksim Kalynychenko,0.0,0.0,PERDIO
Bchel,0.0,0.0,GANO
Maarten Martens,1.0,0.0,PERDIO
Anthony Vanden Borre,1.0,0.0,EMPATO
Vladimir Bystrov,1.0,0.0,EMPATO
Gordillo                           Real Madrid,0.0,1.0,GANO
Zetterberg,1.0,0.0,GANO
Amit Ben Shushan,1.0,1.0,GANO
Krisztin Kenesei,0.0,0.0,EMPATO
Andrei Lavrik,1.0,0.0,PERDIO
Belkevich,0.0,0.0,EMPATO
Patrick Mller,1.0,1.0,GANO
Shearer,0.0,0.0,GANO
Tams Priskin,0.0,0.0,PERDIO
Hakan Skr,0.0,0.0,EMPATO
Luis Enrique,1.0,0.0,EMPATO
Gkhan Nal,0.0,1.0,GANO
Aleksandr Zavarov,0.0,0.0,EMPATO
Kevin Vandenbergh,0.0,0.0,PERDIO
Zaritski,1.0,0.0,PERDIO
Jonathan Douglas,1.0,0.0,PERDIO
Misimovic Zvjezdan,1.0,0.0,GANO
Guerrero,1.0,1.0,GANO
Steven Reid,1.0,0.0,GANO
Sergiy Popov,1.0,0.0,EMPATO
Bernaus Marc,1.0,0.0,EMPATO
Mauro Camoranesi,0.0,0.0,PERDIO
Rubn Baraja,0.0,1.0,GANO
Veselin Minev,0.0,0.0,PERDIO
Kyle Lafferty,1.0,0.0,GANO
Rushfeldt Sigurd,1.0,0.0,GANO
Murat Suyumagambetov,0.0,0.0,PERDIO
Kieran Richardson,0.0,0.0,GANO
Udovic,0.0,1.0,GANO
Andy Van Der,1.0,0.0,PERDIO
Jarkko Wiss,0.0,0.0,GANO
Quinn,1.0,0.0,GANO
Lupescu,0.0,0.0,EMPATO
Quashie Nigel,1.0,0.0,PERDIO
Amir Torjman,0.0,0.0,GANO
Dandersson,1.0,0.0,EMPATO
Moreno Sergi,1.0,0.0,PERDIO
Jrgensen,1.0,0.0,GANO
Marcus Allbck,1.0,1.0,GANO
Thomas Hitzsperger,0.0,0.0,GANO
Dugarry,0.0,0.0,PERDIO
Tomas Huebschmann,0.0,0.0,GANO
John Hartson,1.0,1.0,GANO
Hamlet Mkhitaryan,0.0,0.0,EMPATO
Alexei Mihailichenko,0.0,0.0,GANO
Pancu Daniel,0.0,0.0,GANO
Mpetrov,0.0,0.0,EMPATO
Esverrisson,0.0,0.0,PERDIO
Sergio Conceico,1.0,0.0,PERDIO
Jensen Daniel,0.0,0.0,PERDIO
Alan Smith,0.0,0.0,EMPATO
Kovacevic,0.0,0.0,GANO
Alexandr Popovici,0.0,0.0,PERDIO
Ibrahimovic Zlatan,1.0,0.0,GANO
Ruud Gullit C,0.0,1.0,GANO
Ivica Mornar,0.0,0.0,GANO
Tomas Rosicky,0.0,0.0,GANO
Nihat Kahveci,0.0,0.0,PERDIO
Mccann,1.0,0.0,GANO
Jkup  Borg,1.0,0.0,PERDIO
Pounas,0.0,0.0,GANO
Yesayan,0.0,0.0,EMPATO
Dorian Bylykbashi,0.0,0.0,PERDIO
Carew John,0.0,0.0,GANO
Andres Oper,1.0,0.0,EMPATO
Franck Ribry,0.0,1.0,GANO
Gudjonsson Thordur,0.0,0.0,EMPATO
Haxhi Altin,0.0,0.0,PERDIO
Axel Witsel,0.0,0.0,EMPATO
Rui Costa,0.0,0.0,EMPATO
Antonio Cassano,0.0,0.0,PERDIO
Bergkamp,0.0,1.0,GANO
Montella,0.0,0.0,GANO
Juan Carlos Valern,1.0,1.0,GANO
Casiraghi,0.0,1.0,GANO
Frankowski,0.0,0.0,GANO
Scholl,0.0,0.0,EMPATO
Erwin Koeman,0.0,1.0,GANO
Halil Altintop,0.0,0.0,EMPATO
Andrs Horvth,0.0,0.0,PERDIO
Nikolaidis,0.0,0.0,GANO
Kodro,0.0,0.0,GANO
Peter Lovenkrands,1.0,0.0,GANO
Mladen Bartolovic,1.0,0.0,PERDIO
Aleksandr Kerzhakov,0.0,0.0,GANO
Kestutis Ivaskevicius,0.0,0.0,PERDIO
Robbie Keane,1.0,1.0,EMPATO
Giggs Ryan,0.0,0.0,PERDIO
Vlaovi,0.0,0.0,PERDIO
Vladimr Leitner,0.0,0.0,PERDIO
Kenny Miller,1.0,0.0,GANO
Van Galen Benny,0.0,0.0,GANO
Kamil Kosowski,0.0,0.0,PERDIO
Liberopulos,,0.0,GANO
Jeanpierre Papin,0.0,1.0,EMPATO
Marko Pantelic,1.0,0.0,EMPATO
Clescenco,0.0,0.0,PERDIO
Hakan Skr,0.0,0.0,PERDIO
Scholes,0.0,0.0,EMPATO
Fernando Morientes,0.0,1.0,GANO
Jon Dahl Tomasson,1.0,0.0,EMPATO
Kari Nielsen,1.0,0.0,PERDIO
Pinte,1.0,0.0,EMPATO
Imbernon Rios,1.0,0.0,PERDIO
Simutenkov,0.0,0.0,EMPATO
Roy Keane,0.0,1.0,EMPATO
Logvinenko,0.0,0.0,GANO
Belous,0.0,0.0,PERDIO
Iovov,0.0,0.0,PERDIO
Eidur Smri Gudjohnsen,0.0,0.0,PERDIO
Vitalijus Kavaliauskas,0.0,0.0,GANO
Klinsmann,0.0,1.0,GANO
Ssverrisson,0.0,0.0,EMPATO
Totti Francesco,0.0,0.0,EMPATO
Ljubinko Drulovic,1.0,1.0,EMPATO
Elliott Stuart,1.0,0.0,EMPATO
Albert Sarkisyan,1.0,0.0,GANO
Hristov,1.0,0.0,PERDIO
Umit Korkmaz,1.0,0.0,PERDIO
Marko Rehmer,0.0,0.0,EMPATO
Jan Koller,1.0,1.0,EMPATO
Vladimir Lyuty,0.0,0.0,EMPATO
Stoichkov,0.0,1.0,EMPATO
Yiannis Okkas,0.0,0.0,GANO
Jon Dahl,0.0,0.0,EMPATO
Aidas Preiksaitis,0.0,0.0,PERDIO
David Siradze,0.0,1.0,GANO
Crawford Stephen,1.0,0.0,EMPATO
Michael Mifsud,0.0,1.0,EMPATO
Bela Balogh,0.0,0.0,PERDIO
Robert Earnshaw,1.0,0.0,GANO
Costas Kaiafas,0.0,0.0,EMPATO
Raducioiu,0.0,1.0,PERDIO
Andrejs Stolcers,0.0,0.0,EMPATO
Eggert Gunnthor Jonnson,0.0,0.0,PERDIO
Lazaros Iacovou,0.0,0.0,EMPATO
Emanuele Giaccherini,0.0,0.0,EMPATO
Andrejs Stolcers,0.0,0.0,GANO
Frank Stapleton,1.0,0.0,EMPATO
Hagi,0.0,0.0,GANO
Theofanis Gekas,0.0,1.0,EMPATO
Owen Michael,0.0,0.0,EMPATO
Ruud Van Nistelrooij,0.0,1.0,EMPATO
Theofnis Gkas,,0.0,PERDIO
John Hartson,1.0,0.0,GANO
Stelios Giannakopoulos,0.0,0.0,PERDIO
Speed Gary,1.0,1.0,EMPATO
Imamaliev Emin,1.0,0.0,PERDIO
Francesco Totti,0.0,0.0,PERDIO
Dmitri Alenichev,0.0,0.0,PERDIO
Mit Karan,1.0,0.0,PERDIO
Tibor Tisza,0.0,0.0,GANO
Taras Mykhalik,0.0,0.0,GANO
S Pinto,0.0,0.0,GANO
Raul Meireles,1.0,1.0,GANO
Daniel Braaten,0.0,1.0,GANO
Peter Bosz,1.0,0.0,GANO
Gosev,0.0,0.0,PERDIO
Daniel Niculae,0.0,0.0,GANO
Emile Mpenza,1.0,0.0,EMPATO
Amerhauser,0.0,0.0,EMPATO
Strandli,0.0,0.0,PERDIO
Marios Nikolaou,0.0,0.0,EMPATO
Daniel Niculae,0.0,1.0,GANO
Giorgos Karagounis,0.0,0.0,EMPATO
Mkurbanov,,0.0,EMPATO
Craioveanu,0.0,0.0,GANO
Sasa Gajser,0.0,0.0,EMPATO
Filipescu,0.0,0.0,PERDIO
Djorkaeff,0.0,1.0,EMPATO
Kkurbanov,0.0,0.0,PERDIO
Drulk,0.0,0.0,EMPATO
Dennis Wise,0.0,0.0,PERDIO
Durie,0.0,0.0,PERDIO
Yoann Gourcuff,0.0,1.0,EMPATO
Dalipi,0.0,0.0,PERDIO
Eyal Berkovic,0.0,0.0,EMPATO
Magnus Svensson,0.0,0.0,EMPATO
Hamlet Mkhitaryan,0.0,1.0,GANO
Frode Johnsen,0.0,0.0,PERDIO
Bolic,0.0,1.0,EMPATO
Jonsson,1.0,0.0,EMPATO
Nicolae Josan,0.0,1.0,GANO
Kinkladze,0.0,0.0,PERDIO
Hleb Aleksandr,0.0,0.0,GANO
Grtarsson,0.0,0.0,GANO
Thomas Hler,0.0,0.0,EMPATO
Szilrd Nemeth,1.0,0.0,PERDIO
Iovov,0.0,0.0,GANO
Socratis Papastathopoulos,0.0,0.0,PERDIO
Jkup  Borg,0.0,0.0,EMPATO
Darko Tasevski,0.0,0.0,EMPATO
Steven Thompson,1.0,0.0,PERDIO
Gert Kams,1.0,0.0,PERDIO
Orestas Buitkus,0.0,0.0,GANO
Ionel Danciulescu,0.0,0.0,GANO
Grozdanovski Vlatko,1.0,0.0,GANO
Edgaras Jankauskas,0.0,0.0,GANO
Maor Buzaglo,1.0,0.0,EMPATO
Branko Strupar,1.0,0.0,GANO
Cmunteanu,0.0,0.0,EMPATO
Giorgi Demetradze,0.0,0.0,PERDIO
Oboyle,1.0,0.0,GANO
Aaron Ramsey,1.0,1.0,GANO
Degen Philipp,0.0,0.0,GANO
Toto Adurans Tamuz Temile,1.0,0.0,EMPATO
Adrian Mifsud,0.0,0.0,PERDIO
Ivica Olic,0.0,0.0,EMPATO
Rudi Voller,0.0,0.0,EMPATO
Armen Adamian,0.0,0.0,GANO
Filekovi,0.0,0.0,PERDIO
Bachev,0.0,0.0,PERDIO
Marek Kulic,1.0,0.0,GANO
Wesley Sonck,0.0,0.0,GANO
Roland Kirchler,1.0,0.0,PERDIO
Simone Pepe,0.0,0.0,EMPATO
Dhu,0.0,0.0,GANO
Chiesa,0.0,0.0,EMPATO
Zoltan Kiss,0.0,0.0,PERDIO
Villa David,0.0,0.0,GANO
Shitrit,0.0,0.0,GANO
Rey,0.0,1.0,GANO
John Faxe Jensen,0.0,1.0,GANO
Aselva,1.0,0.0,PERDIO
Robbie Keane,0.0,1.0,GANO
Okan Buruk,0.0,1.0,PERDIO
Stephen Jones,1.0,0.0,PERDIO
Steinsson Gretar,0.0,1.0,PERDIO
Thorstein Helstad,0.0,0.0,GANO
Alan Smith,0.0,0.0,PERDIO
Florent Malouda,0.0,1.0,GANO
Pahars,0.0,0.0,GANO
Oleg Protasov,0.0,1.0,GANO
Andreas Johansson,0.0,0.0,EMPATO
Andre Schembri,0.0,0.0,EMPATO
Ziegler Reto,1.0,0.0,EMPATO
Francesc Fabregas,0.0,0.0,EMPATO
Steve Marlet,0.0,1.0,GANO
Mijatovic,1.0,1.0,EMPATO
Khizanishvili Zurab,0.0,0.0,GANO
Sheringham,0.0,1.0,GANO
Luka Pejovic,1.0,0.0,PERDIO
Victor Comlenoc,0.0,0.0,PERDIO
Bnielsen,0.0,0.0,EMPATO
Mahlio,0.0,0.0,GANO
Toto Tamuz,0.0,0.0,PERDIO
Heggem,0.0,0.0,EMPATO
Andriy Vorobey,0.0,0.0,PERDIO
Vits Rimkus,1.0,0.0,GANO
Roman Wallner,0.0,0.0,GANO
Jamarauli Gocha,0.0,0.0,EMPATO
Micer,,0.0,GANO
Savo Milosevic,1.0,0.0,EMPATO
Vugar Nadirov,1.0,0.0,GANO
David Connolly,1.0,0.0,PERDIO
Micer,,0.0,PERDIO
Butragueno,0.0,0.0,PERDIO
Bernd Schneider,0.0,0.0,PERDIO
Eric Cantona,0.0,0.0,PERDIO
Kryszalowicz,0.0,0.0,PERDIO
Celestini,0.0,0.0,PERDIO
Joaquin Sanchez,0.0,0.0,PERDIO
Shearer,0.0,0.0,EMPATO
Gujohnsen,0.0,0.0,PERDIO
Jrgensen,1.0,0.0,EMPATO
Jan Wouters,0.0,0.0,PERDIO
Marko Pantelic,1.0,0.0,PERDIO
Paatelainen,0.0,1.0,GANO
Milan Osterc,0.0,0.0,EMPATO
Danko Lazovic,0.0,0.0,PERDIO
Wetl,0.0,1.0,PERDIO
Robbie Keane,0.0,0.0,GANO
Nurbol Zhumaskaliyev,0.0,0.0,EMPATO
Jiri Stajner,0.0,1.0,GANO
Erjon Bogdani,0.0,0.0,PERDIO
Kyle Lafferty,1.0,0.0,EMPATO
Kobiashvili,0.0,0.0,EMPATO
Sand,0.0,0.0,EMPATO
Hamdi Salihi,1.0,0.0,EMPATO
Igor Bugaiov,0.0,0.0,EMPATO
Danelsson,0.0,0.0,GANO
Gennadiy Zubov,1.0,0.0,GANO
Michele Moretti,1.0,0.0,PERDIO
Suat Kaya,0.0,0.0,GANO
Daniel Theuma,0.0,0.0,PERDIO
Costinha,0.0,1.0,GANO
Giorgi Shashiashvili,0.0,0.0,GANO
Maxym Kalynychenko,0.0,1.0,GANO
Zvjezdan Misimovic,0.0,1.0,EMPATO
Anelka,0.0,0.0,EMPATO
Joseph Ledley,0.0,1.0,PERDIO
Smirnov,1.0,0.0,GANO
Vyatcheslav Herashchenko,0.0,0.0,PERDIO
Igor Duljaj,0.0,0.0,PERDIO
Eduardo Da Silva,1.0,0.0,GANO
Andrei Moveseyan,1.0,0.0,PERDIO
Arshavin Andrei,0.0,1.0,PERDIO
Henry,0.0,0.0,EMPATO
Jess Navas,0.0,0.0,EMPATO
Themistoklis Nikolaidis,0.0,1.0,GANO
Sagramola Chris,1.0,0.0,PERDIO
Aleksander Hleb,1.0,0.0,GANO
Khagani Mammadov,0.0,0.0,EMPATO
Michael Laudrup,0.0,0.0,PERDIO
Stefan Babovic,1.0,0.0,GANO
Thomas Brolin,1.0,0.0,EMPATO
Aleksandr Kokorin,0.0,0.0,GANO
Flemming Povlsen,0.0,0.0,GANO
Milivoje Novakovic,1.0,0.0,PERDIO
Marcin Zewlakow,0.0,0.0,PERDIO
Fabio Ramin,1.0,0.0,PERDIO
Martin,1.0,0.0,PERDIO
Jos Antonio Reyes,0.0,0.0,GANO
Niniadis,1.0,1.0,PERDIO
Andrey Finonchenko,0.0,0.0,GANO
Amerhauser,0.0,1.0,GANO
H Helguson,0.0,1.0,GANO
Jaba Kankava,0.0,1.0,GANO
Flemming Povlsen,0.0,0.0,PERDIO
Colin Healy,1.0,0.0,EMPATO
Mario Mandzukic,1.0,0.0,EMPATO
Hodur Ivan,0.0,0.0,PERDIO
Goran Pandev,1.0,1.0,GANO
Gigon,1.0,0.0,EMPATO
Kovcs,0.0,0.0,PERDIO
Preisinger,0.0,0.0,PERDIO
Mayrleb,0.0,0.0,GANO
Bandrowski,0.0,1.0,PERDIO
Vincenzo Montella,0.0,0.0,EMPATO
Amavisca,0.0,0.0,GANO
Yiasoumi Yiasoumis,1.0,0.0,PERDIO
Manuel Ortlechner,1.0,0.0,PERDIO
Konstantinos Makridis,1.0,0.0,GANO
Kuka,1.0,1.0,EMPATO
Paul Scholes,0.0,1.0,GANO
Ariza Sergen Yalin,0.0,0.0,GANO
Amsi Agolli,0.0,0.0,EMPATO
Luca Toni,0.0,1.0,GANO
Alan Obrien,1.0,0.0,EMPATO
Gleb Maltsev,0.0,0.0,PERDIO
Rafa Murawski,0.0,0.0,PERDIO
Sukur Hakan,0.0,0.0,PERDIO
Konstantinos Katsouranis,0.0,0.0,EMPATO
Antonio Cassano,0.0,0.0,EMPATO
Murat Tleshev,0.0,0.0,PERDIO
Sacha Schneider,1.0,0.0,PERDIO
Roy Keane,0.0,0.0,EMPATO
Amit Ben Shushan,1.0,0.0,PERDIO
David Odonkor,1.0,0.0,PERDIO
Sylvain Wiltord,0.0,0.0,EMPATO
Shay Holtsmann,0.0,0.0,EMPATO
Dubovsky,0.0,0.0,EMPATO
Carew John,0.0,1.0,PERDIO
Milan Baro,0.0,1.0,GANO
Burgmeier Franz,1.0,0.0,PERDIO
Sidney Govou,1.0,1.0,GANO
Velizar Dimitrov,0.0,0.0,GANO
Miroslav Klose,0.0,0.0,EMPATO
Serghei Iepureanu,0.0,0.0,EMPATO
Sebastjan Cimirotic,0.0,0.0,GANO
Andrew Kirk,1.0,0.0,PERDIO
Kyrgiakos Sotirios,0.0,0.0,PERDIO
Rob Earnshaw,1.0,0.0,GANO
Andrea Ugolini,1.0,0.0,PERDIO
Niall Mcginn,1.0,0.0,EMPATO
Steven Thompson,1.0,0.0,GANO
Hoefkens Carl,0.0,0.0,EMPATO
Krisztin Kenesei,0.0,1.0,EMPATO
Dmitry Loskov,0.0,0.0,PERDIO
Jerko Leko,0.0,1.0,GANO
Mladen Petric,0.0,0.0,EMPATO
Senderos Philippe,0.0,0.0,PERDIO
Lukasz Piszczek,0.0,0.0,GANO
Pavel Pogrebnyak,0.0,0.0,EMPATO
Johan Elmander,0.0,0.0,EMPATO
Sinisa Mihajlovic,0.0,0.0,GANO
Chiesa,0.0,0.0,GANO
Stolcers,0.0,0.0,PERDIO
Mauro Camoranesi,0.0,1.0,GANO
David Connolly,1.0,0.0,GANO
Andres Iniesta,0.0,0.0,PERDIO
Grigoryan David,0.0,0.0,PERDIO
Fredrik Ljungberg,0.0,0.0,EMPATO
Aleksidze,1.0,0.0,PERDIO
Mihalcea,0.0,0.0,GANO
Kirsten,0.0,0.0,GANO
Konstantinos Makridis,0.0,1.0,EMPATO
Preetz,0.0,0.0,GANO
Mustafi Nebi,1.0,0.0,PERDIO
Jakub Baszczykowski C,0.0,0.0,EMPATO
Jonatan Johansson,0.0,1.0,GANO
Jhannes Karl Gudjnsson,0.0,0.0,EMPATO
Ivanschitz Andreas,0.0,0.0,EMPATO
Mario Haas,1.0,0.0,PERDIO
Gergely Rudolf,1.0,1.0,PERDIO
Predrag Djordjevic,0.0,0.0,GANO
Benado,1.0,0.0,EMPATO
Emil Hallfredsson,1.0,1.0,EMPATO
Anelka,0.0,0.0,GANO
Svets,0.0,0.0,PERDIO
Jorgensen Martin,1.0,0.0,PERDIO
Veaceslav Sofroni,0.0,0.0,PERDIO
Hleb Vyacheslav,0.0,0.0,EMPATO
Georgi Demetradze,0.0,0.0,PERDIO
Manuel Friedrich,0.0,1.0,GANO
Jerome Bigard,1.0,0.0,PERDIO
Solskjr,0.0,1.0,GANO
Toms Rosicky,1.0,0.0,PERDIO
Roberto Luis Gaspar Beto,1.0,0.0,GANO
Durie,0.0,0.0,GANO
Lahm,0.0,0.0,GANO
Dbaggio,0.0,0.0,PERDIO
Alessandro Altobelli,0.0,0.0,GANO
Ioannis Amanatidis,0.0,1.0,GANO
Grnkjr,0.0,0.0,PERDIO
Mario Stanic,1.0,0.0,PERDIO
Luis Garcia,0.0,0.0,GANO
Maciej Zurawski,0.0,1.0,GANO
Christian Ziege,0.0,0.0,PERDIO
Ioan Viorel Ganea,0.0,0.0,EMPATO
Malekos,,0.0,GANO
Comisetti,1.0,0.0,GANO
Karlheinz Riedle,0.0,1.0,GANO
Kennet Andersson,1.0,1.0,PERDIO
Zahovic,0.0,1.0,EMPATO
Yiannis Okkas,0.0,1.0,EMPATO
Iurie Miterev,0.0,0.0,PERDIO
Hughes Michael,1.0,0.0,EMPATO
Maksim Romashchenko,0.0,1.0,EMPATO
Jonson Mattias,1.0,0.0,PERDIO
Ceyhun Glselam,0.0,0.0,EMPATO
Bisconti Roberto,1.0,0.0,EMPATO
Quentin,1.0,0.0,EMPATO
Cruyff,1.0,0.0,PERDIO
Titov,0.0,0.0,EMPATO
Vassilios Tsiartas,0.0,0.0,PERDIO
Morten Gamst Pedersen,0.0,1.0,GANO
Georgi Demetradze,0.0,0.0,EMPATO
Pnmeth,1.0,0.0,GANO
Alexei Eremenko Jr,1.0,1.0,GANO
Ingi Hojsted,1.0,0.0,PERDIO
Dario Srna,0.0,0.0,PERDIO
Attila Filkor,0.0,0.0,PERDIO
Janashia,0.0,0.0,GANO
Hakan,0.0,0.0,PERDIO
Adrian Aliaj,0.0,1.0,PERDIO
Deco Souza,1.0,0.0,EMPATO
Victor Pasulko,0.0,0.0,PERDIO
Kirsten,0.0,1.0,GANO
Altin Haxhi,0.0,1.0,GANO
Efstathios Aloneftis,0.0,0.0,PERDIO
Michael Mifsud,0.0,1.0,PERDIO
Belkevich,0.0,1.0,PERDIO
Daason,0.0,0.0,EMPATO
Cassano Antonio,0.0,0.0,EMPATO
Bierhoff,0.0,0.0,PERDIO
Kevin Gallagher,1.0,0.0,GANO
Kozuch,0.0,0.0,GANO
Keane Robbie,1.0,0.0,GANO
Marco Delvecchio,0.0,0.0,GANO
Jan Gunnar Solli,0.0,0.0,GANO
Taijo Teniste,0.0,0.0,GANO
Alexander Frei,0.0,0.0,EMPATO
Beciri,1.0,0.0,EMPATO
Frank Stapleton C,1.0,0.0,GANO
Albert Sarkisyan,1.0,1.0,PERDIO
Johan Vonlanthen,0.0,0.0,GANO
Olaf Thon,0.0,0.0,PERDIO
Johnny Ekstrom,0.0,0.0,GANO
Sora F,1.0,0.0,PERDIO
Andraz Kirm,1.0,0.0,PERDIO
Thomas Rll Larsen,0.0,0.0,EMPATO
Igor Tudor,1.0,1.0,PERDIO
Ivica Vastic,0.0,0.0,EMPATO
Jos Maria Gutirrez Hernndez,0.0,0.0,EMPATO
Lewandowski Mariusz,0.0,0.0,GANO
Tomas Danilevicius,0.0,1.0,GANO
Saha Louis,0.0,0.0,GANO
Grichting,0.0,0.0,EMPATO
Tomas Razanauskas,1.0,0.0,PERDIO
James Quinn,1.0,0.0,PERDIO
Youri Djorkaeff,0.0,0.0,PERDIO
Owen Hargreaves,0.0,0.0,PERDIO
Alberto Gilardino,0.0,0.0,EMPATO
Daniel Sjlund,0.0,0.0,GANO
Totti Francesco,0.0,0.0,PERDIO
Acimovic,1.0,0.0,EMPATO
Dugarry,0.0,1.0,GANO
Kevin Kuranyi,1.0,0.0,GANO
Zahovic,0.0,1.0,PERDIO
Mladen Rudonja,1.0,0.0,PERDIO
Ivan Saenko,0.0,0.0,PERDIO
Vugar Nadyrov,0.0,0.0,GANO
Uzulmez Ibrahim,0.0,0.0,EMPATO
Lavric Klemen,1.0,0.0,EMPATO
Andrius Ksanavicius,0.0,0.0,PERDIO
Alban Bushi,0.0,0.0,EMPATO
Dado Pro,0.0,0.0,GANO
Balakov,0.0,0.0,PERDIO
Ognjen Vukojevic,0.0,1.0,GANO
Trenevski,0.0,0.0,EMPATO
Eduardo Da Silva,1.0,1.0,GANO
Miralem Pjanic,0.0,0.0,PERDIO
Boban,0.0,0.0,EMPATO
Lus Da Cunha Nani,0.0,0.0,PERDIO
Andrew Johnson,0.0,0.0,GANO
Ilhan Mansiz,1.0,1.0,EMPATO
Andraz Kirm,1.0,0.0,EMPATO
Aleksander Saharov,0.0,0.0,PERDIO
Ivan Klasnic,1.0,0.0,EMPATO
Bosko Jankovic,1.0,1.0,GANO
Gary Lineker C,0.0,0.0,EMPATO
Fabio Quagliarella,0.0,1.0,GANO
Konstandinou,0.0,1.0,GANO
Bernardo Corradi,0.0,0.0,EMPATO
Steven Defour,1.0,0.0,EMPATO
Ates Necati,0.0,0.0,GANO
Kavelashvili,1.0,1.0,EMPATO
Patrick Kluivert,0.0,0.0,PERDIO
Chrysis Michael,0.0,0.0,GANO
Vugar Nadyrov,0.0,0.0,EMPATO
Alexandru Budanov,0.0,0.0,PERDIO
Erik Nevland,0.0,0.0,EMPATO
Berkovic,0.0,1.0,GANO
Emile Mpenza,1.0,0.0,PERDIO
Hamar,0.0,0.0,EMPATO
Yuri Zhirkov,1.0,0.0,PERDIO
Olexander Gladkiy,1.0,0.0,EMPATO
Alexander Iashvili,0.0,0.0,GANO
Wayne Rooney,0.0,1.0,GANO
Aviram Baruchyan,0.0,0.0,GANO
Szilrd Nmeth,1.0,1.0,GANO
David Silva,1.0,0.0,EMPATO
Michele Marani,1.0,1.0,PERDIO
Danny,0.0,0.0,EMPATO
Bo Andersen,0.0,0.0,GANO
Tare,0.0,0.0,GANO
Oper Andres,0.0,1.0,EMPATO
Slicho,1.0,0.0,PERDIO
Zeman,0.0,0.0,GANO
Mario Mandzukic,1.0,0.0,PERDIO
Sergit Rebrov,0.0,0.0,EMPATO
David Silva,1.0,1.0,GANO
