,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
196512,   1.2533,   0.7972,   0.4369,   0.7328,   0.5139,   0.2734
196601,   1.2559,   0.7983,   0.4365,   0.7348,   0.5152,   0.2728
196602,   1.2524,   0.7986,   0.4386,   0.7406,   0.5186,   0.2740
196603,   1.2416,   0.8023,   0.4346,   0.7400,   0.5210,   0.2740
196604,   1.2318,   0.8013,   0.4340,   0.7420,   0.5198,   0.2734
196605,   1.2266,   0.8008,   0.4332,   0.7421,   0.5187,   0.2724
196606,   1.2359,   0.7998,   0.4321,   0.7411,   0.5171,   0.2704
196607,   1.0334,   0.6522,   0.3784,   0.6926,   0.5217,   0.2563
196608,   1.0365,   0.6530,   0.3784,   0.6943,   0.5224,   0.2566
196609,   1.0457,   0.6544,   0.3803,   0.6927,   0.5229,   0.2563
196610,   1.0440,   0.6559,   0.3820,   0.6929,   0.5211,   0.2570
196611,   1.0533,   0.6576,   0.3838,   0.6899,   0.5226,   0.2562
196612,   1.0443,   0.6531,   0.3811,   0.6875,   0.5192,   0.2516
196701,   1.0343,   0.6504,   0.3786,   0.6872,   0.5215,   0.2525
196702,   1.0234,   0.6503,   0.3772,   0.6921,   0.5236,   0.2549
196703,   1.0301,   0.6504,   0.3759,   0.6915,   0.5223,   0.2521
196704,   1.0177,   0.6495,   0.3750,   0.6957,   0.5228,   0.2533
196705,   1.0179,   0.6504,   0.3725,   0.6975,   0.5201,   0.2518
196706,   1.0141,   0.6492,   0.3730,   0.6976,   0.5206,   0.2523
196707,   1.1938,   0.8510,   0.5202,   0.7996,   0.6122,   0.2906
196708,   1.2001,   0.8594,   0.5215,   0.8033,   0.6143,   0.2935
196709,   1.2055,   0.8571,   0.5229,   0.8060,   0.6146,   0.2933
196710,   1.2013,   0.8543,   0.5202,   0.7999,   0.6174,   0.2920
196711,   1.1958,   0.8431,   0.5171,   0.7977,   0.6161,   0.2865
196712,   1.1877,   0.8421,   0.5177,   0.7954,   0.6138,   0.2836
196801,   1.1847,   0.8372,   0.5151,   0.7984,   0.6162,   0.2842
196802,   1.1838,   0.8476,   0.5226,   0.8053,   0.6161,   0.2887
196803,   1.1947,   0.8546,   0.5253,   0.8027,   0.6166,   0.2893
196804,   1.1975,   0.8549,   0.5251,   0.8004,   0.6162,   0.2856
196805,   1.1894,   0.8532,   0.5223,   0.8059,   0.6184,   0.2841
196806,   1.1775,   0.8474,   0.5233,   0.8100,   0.6177,   0.2818
196807,   0.8015,   0.5761,   0.3187,   0.7634,   0.5669,   0.2326
196808,   0.8153,   0.5824,   0.3214,   0.7634,   0.5720,   0.2350
196809,   0.8189,   0.5831,   0.3199,   0.7647,   0.5725,   0.2342
196810,   0.8127,   0.5814,   0.3185,   0.7703,   0.5714,   0.2376
196811,   0.8166,   0.5861,   0.3216,   0.7718,   0.5740,   0.2407
196812,   0.8113,   0.5844,   0.3195,   0.7663,   0.5740,   0.2383
196901,   0.8013,   0.5819,   0.3205,   0.7692,   0.5744,   0.2398
196902,   0.8001,   0.5847,   0.3214,   0.7728,   0.5741,   0.2411
196903,   0.8122,   0.5880,   0.3237,   0.7712,   0.5744,   0.2398
196904,   0.8114,   0.5848,   0.3234,   0.7719,   0.5714,   0.2382
196905,   0.8073,   0.5835,   0.3229,   0.7705,   0.5718,   0.2357
196906,   0.8067,   0.5799,   0.3249,   0.7728,   0.5716,   0.2350
196907,   0.6098,   0.4716,   0.2646,   0.7183,   0.5433,   0.2289
196908,   0.6162,   0.4763,   0.2647,   0.7235,   0.5420,   0.2272
196909,   0.6123,   0.4715,   0.2627,   0.7150,   0.5381,   0.2247
196910,   0.6126,   0.4679,   0.2621,   0.7176,   0.5345,   0.2243
196911,   0.6048,   0.4641,   0.2592,   0.7151,   0.5323,   0.2230
196912,   0.6033,   0.4650,   0.2587,   0.7106,   0.5323,   0.2209
197001,   0.6031,   0.4670,   0.2559,   0.7078,   0.5277,   0.2184
197002,   0.6024,   0.4718,   0.2592,   0.7171,   0.5296,   0.2188
197003,   0.6103,   0.4742,   0.2581,   0.7162,   0.5308,   0.2207
197004,   0.6219,   0.4793,   0.2619,   0.7180,   0.5344,   0.2236
197005,   0.6437,   0.4909,   0.2699,   0.7251,   0.5371,   0.2258
197006,   0.6511,   0.4955,   0.2718,   0.7271,   0.5400,   0.2272
197007,   1.0632,   0.7409,   0.4142,   0.9687,   0.6563,   0.3037
197008,   1.0657,   0.7354,   0.4114,   0.9671,   0.6584,   0.3087
197009,   1.0609,   0.7361,   0.4146,   0.9650,   0.6585,   0.3116
197010,   1.0457,   0.7227,   0.4059,   0.9684,   0.6523,   0.3057
197011,   1.0680,   0.7270,   0.4045,   0.9678,   0.6502,   0.3025
197012,   1.0692,   0.7352,   0.4065,   0.9674,   0.6501,   0.3038
197101,   1.0837,   0.7325,   0.4063,   0.9725,   0.6523,   0.3069
197102,   1.0872,   0.7353,   0.4101,   0.9752,   0.6507,   0.3074
197103,   1.0804,   0.7318,   0.4085,   0.9741,   0.6467,   0.3069
197104,   1.0683,   0.7315,   0.4029,   0.9672,   0.6421,   0.3049
197105,   1.0765,   0.7321,   0.4033,   0.9712,   0.6387,   0.3078
197106,   1.0733,   0.7312,   0.3992,   0.9725,   0.6336,   0.3061
197107,   1.3580,   0.8333,   0.5105,   1.0615,   0.6511,   0.2823
197108,   1.3518,   0.8349,   0.5130,   1.0543,   0.6521,   0.2821
197109,   1.3772,   0.8348,   0.5134,   1.0747,   0.6464,   0.2824
197110,   1.3625,   0.8345,   0.5091,   1.0684,   0.6451,   0.2804
197111,   1.3584,   0.8332,   0.5062,   1.0679,   0.6479,   0.2781
197112,   1.3519,   0.8320,   0.5065,   1.0654,   0.6474,   0.2776
197201,   1.3613,   0.8259,   0.5063,   1.0661,   0.6470,   0.2773
197202,   1.3413,   0.8284,   0.5039,   1.0771,   0.6477,   0.2769
197203,   1.3412,   0.8254,   0.5017,   1.0749,   0.6417,   0.2756
197204,   1.3392,   0.8229,   0.4989,   1.0798,   0.6378,   0.2742
197205,   1.3436,   0.8208,   0.4957,   1.0758,   0.6365,   0.2735
197206,   1.3474,   0.8179,   0.4908,   1.0707,   0.6342,   0.2715
197207,   1.2393,   0.7729,   0.4744,   0.9617,   0.6634,   0.2971
197208,   1.2375,   0.7773,   0.4750,   0.9625,   0.6654,   0.2954
197209,   1.2493,   0.7804,   0.4776,   0.9672,   0.6731,   0.3010
197210,   1.2514,   0.7821,   0.4780,   0.9625,   0.6758,   0.2996
197211,   1.2587,   0.7815,   0.4827,   0.9589,   0.6774,   0.3005
197212,   1.2736,   0.7873,   0.4820,   0.9714,   0.6834,   0.3056
197301,   1.2742,   0.7855,   0.4788,   0.9581,   0.6810,   0.3031
197302,   1.2788,   0.7919,   0.4840,   0.9602,   0.6870,   0.3034
197303,   1.2904,   0.7968,   0.4922,   0.9682,   0.6836,   0.3001
197304,   1.3030,   0.8000,   0.4959,   0.9777,   0.6897,   0.3011
197305,   1.3036,   0.8089,   0.5040,   0.9864,   0.6967,   0.3049
197306,   1.3055,   0.8121,   0.5071,   0.9802,   0.6935,   0.3021
197307,   1.1681,   0.8206,   0.4637,   0.9131,   0.6301,   0.2951
197308,   1.1534,   0.8118,   0.4514,   0.9059,   0.6202,   0.2924
197309,   1.1609,   0.8105,   0.4461,   0.9167,   0.6190,   0.2916
197310,   1.1557,   0.8071,   0.4414,   0.9239,   0.6247,   0.3003
197311,   1.1591,   0.8098,   0.4449,   0.9395,   0.6227,   0.2982
197312,   1.1663,   0.8207,   0.4560,   0.9478,   0.6297,   0.2962
197401,   1.1770,   0.8200,   0.4524,   0.9701,   0.6366,   0.3031
197402,   1.1952,   0.8363,   0.4591,   0.9738,   0.6391,   0.3055
197403,   1.1965,   0.8407,   0.4628,   0.9815,   0.6416,   0.3056
197404,   1.2022,   0.8398,   0.4643,   0.9900,   0.6415,   0.3051
197405,   1.2248,   0.8433,   0.4650,   1.0020,   0.6417,   0.3029
197406,   1.2188,   0.8469,   0.4644,   1.0102,   0.6371,   0.2983
197407,   1.9763,   1.4136,   0.9486,   1.2154,   0.7966,   0.4487
197408,   2.0013,   1.4207,   0.9575,   1.2410,   0.8123,   0.4594
197409,   2.0187,   1.4296,   0.9632,   1.2484,   0.8222,   0.4617
197410,   2.0311,   1.4288,   0.9823,   1.2677,   0.8377,   0.4764
197411,   2.0220,   1.4193,   0.9680,   1.2375,   0.8101,   0.4562
197412,   2.0185,   1.4200,   0.9604,   1.2238,   0.8071,   0.4559
197501,   2.0036,   1.4110,   0.9583,   1.2191,   0.8080,   0.4657
197502,   2.0433,   1.4203,   0.9727,   1.2475,   0.8280,   0.4754
197503,   2.0411,   1.4127,   0.9576,   1.2385,   0.8187,   0.4593
197504,   2.0457,   1.4167,   0.9605,   1.2394,   0.8149,   0.4612
197505,   2.0437,   1.4105,   0.9489,   1.2422,   0.8100,   0.4595
197506,   2.0066,   1.4078,   0.9394,   1.2258,   0.8032,   0.4606
197507,   3.1841,   2.1081,   1.5086,   1.7429,   1.2087,   0.7130
197508,   3.2045,   2.1148,   1.5159,   1.7588,   1.2217,   0.7219
197509,   3.1459,   2.0998,   1.5080,   1.7585,   1.2256,   0.7269
197510,   3.1390,   2.0983,   1.5160,   1.7646,   1.2300,   0.7329
197511,   3.1386,   2.1048,   1.5207,   1.7574,   1.2201,   0.7223
197512,   3.1703,   2.1252,   1.5245,   1.7553,   1.2232,   0.7141
197601,   3.1702,   2.1283,   1.5327,   1.7789,   1.2292,   0.7239
197602,   3.2344,   2.1529,   1.5602,   1.8095,   1.2437,   0.7301
197603,   3.3104,   2.1842,   1.5650,   1.8249,   1.2584,   0.7414
197604,   3.3117,   2.1845,   1.5672,   1.8275,   1.2554,   0.7402
197605,   3.2932,   2.1794,   1.5651,   1.8490,   1.2564,   0.7490
197606,   3.2635,   2.1696,   1.5641,   1.8550,   1.2575,   0.7562
197607,   2.2495,   1.5629,   1.0009,   1.4447,   0.9838,   0.6214
197608,   2.2542,   1.5636,   1.0048,   1.4479,   0.9882,   0.6242
197609,   2.2513,   1.5611,   1.0096,   1.4368,   0.9922,   0.6222
197610,   2.2470,   1.5578,   1.0098,   1.4375,   0.9918,   0.6280
197611,   2.2428,   1.5629,   1.0066,   1.4254,   0.9925,   0.6306
197612,   2.2370,   1.5697,   1.0038,   1.4279,   0.9987,   0.6373
197701,   2.2564,   1.5688,   1.0111,   1.4313,   1.0048,   0.6435
197702,   2.2679,   1.5765,   1.0179,   1.4519,   1.0258,   0.6532
197703,   2.2670,   1.5830,   1.0222,   1.4495,   1.0266,   0.6501
197704,   2.2657,   1.5788,   1.0190,   1.4534,   1.0320,   0.6510
197705,   2.2691,   1.5842,   1.0276,   1.4628,   1.0391,   0.6608
197706,   2.2838,   1.5901,   1.0299,   1.4584,   1.0461,   0.6617
197707,   1.6632,   1.2165,   0.8037,   1.1565,   0.9028,   0.5727
197708,   1.6638,   1.2180,   0.8043,   1.1515,   0.9046,   0.5718
197709,   1.6523,   1.2124,   0.7980,   1.1411,   0.8972,   0.5631
197710,   1.6441,   1.2144,   0.7970,   1.1418,   0.9026,   0.5654
197711,   1.6543,   1.2149,   0.7991,   1.1445,   0.9020,   0.5680
197712,   1.6654,   1.2132,   0.8007,   1.1471,   0.8979,   0.5676
197801,   1.6583,   1.2174,   0.7961,   1.1546,   0.8981,   0.5676
197802,   1.6632,   1.2241,   0.8023,   1.1632,   0.9013,   0.5661
197803,   1.6665,   1.2269,   0.8030,   1.1625,   0.9071,   0.5686
197804,   1.6871,   1.2206,   0.8079,   1.1685,   0.9054,   0.5737
197805,   1.6948,   1.2187,   0.8013,   1.1600,   0.8956,   0.5685
197806,   1.7041,   1.2132,   0.8021,   1.1646,   0.8914,   0.5670
197807,   1.6314,   1.1971,   0.7598,   1.3630,   0.9787,   0.6933
197808,   1.6432,   1.1975,   0.7554,   1.3674,   0.9736,   0.6896
197809,   1.6551,   1.1970,   0.7538,   1.3690,   0.9756,   0.6884
197810,   1.6560,   1.2005,   0.7557,   1.3708,   0.9804,   0.6993
197811,   1.6495,   1.2081,   0.7635,   1.3639,   0.9816,   0.6951
197812,   1.6381,   1.2013,   0.7553,   1.3581,   0.9801,   0.6970
197901,   1.6361,   1.2012,   0.7499,   1.3581,   0.9768,   0.6889
197902,   1.6523,   1.2045,   0.7472,   1.3688,   0.9795,   0.6907
197903,   1.6522,   1.2027,   0.7503,   1.3663,   0.9826,   0.6938
197904,   1.6444,   1.1969,   0.7465,   1.3744,   0.9812,   0.6976
197905,   1.6506,   1.1970,   0.7548,   1.3765,   0.9809,   0.7019
197906,   1.6585,   1.1984,   0.7599,   1.3751,   0.9820,   0.6999
197907,   1.5607,   1.2494,   0.7646,   1.5577,   1.1103,   0.7030
197908,   1.5693,   1.2503,   0.7629,   1.5641,   1.1113,   0.7077
197909,   1.5701,   1.2478,   0.7592,   1.5634,   1.1065,   0.7085
197910,   1.5641,   1.2406,   0.7539,   1.5598,   1.1085,   0.7189
197911,   1.5543,   1.2338,   0.7547,   1.5562,   1.1055,   0.7212
197912,   1.5359,   1.2268,   0.7465,   1.5440,   1.1004,   0.7182
198001,   1.5119,   1.2196,   0.7437,   1.5438,   1.0979,   0.7177
198002,   1.5054,   1.2201,   0.7451,   1.5611,   1.1012,   0.7265
198003,   1.4974,   1.2088,   0.7409,   1.5679,   1.1085,   0.7426
198004,   1.5284,   1.2169,   0.7410,   1.5556,   1.1014,   0.7321
198005,   1.5182,   1.2164,   0.7417,   1.5587,   1.1007,   0.7360
198006,   1.5206,   1.2151,   0.7428,   1.5578,   1.1006,   0.7354
198007,   1.3390,   1.1502,   0.6942,   1.5067,   0.9955,   0.7250
198008,   1.3372,   1.1360,   0.6929,   1.5161,   0.9833,   0.7163
198009,   1.3263,   1.1263,   0.6848,   1.5133,   0.9815,   0.7136
198010,   1.3162,   1.1191,   0.6815,   1.5038,   0.9705,   0.7102
198011,   1.2991,   1.1085,   0.6795,   1.4900,   0.9675,   0.7106
198012,   1.2583,   1.0883,   0.6630,   1.4698,   0.9494,   0.7138
198101,   1.2777,   1.0927,   0.6724,   1.4664,   0.9497,   0.7056
198102,   1.3003,   1.1062,   0.6850,   1.4815,   0.9624,   0.7092
198103,   1.3166,   1.1100,   0.6914,   1.4800,   0.9586,   0.7069
198104,   1.3241,   1.1159,   0.6902,   1.4939,   0.9605,   0.7011
198105,   1.3409,   1.1236,   0.6915,   1.4952,   0.9695,   0.6992
198106,   1.3421,   1.1170,   0.6801,   1.4983,   0.9726,   0.6934
198107,   1.2071,   1.1110,   0.5795,   1.4980,   0.9546,   0.5810
